vehicleId, time, type, last state, creationStep, lastStep, traveledDistance, emergencyBrakes
normal_2.234,181,Car,FINISHED,585,766,4550.997581182059,0,
truck_flow.112,229,Truck,FINISHED,730,959,4561.5257854802785,0,
normal_2.476,9,Car,NOT_SYNCHRONIZED,1190,1199,257.76965157352765,0,
normal_2.233,181,Car,FINISHED,583,764,4542.99140612706,0,
truck_flow.113,225,Truck,FINISHED,737,962,4547.291591835796,0,
normal_2.475,11,Car,NOT_SYNCHRONIZED,1188,1199,326.748822056192,0,
normal_2.232,182,Car,FINISHED,581,763,4567.371001511012,0,
truck_flow.110,235,Truck,FINISHED,717,952,4548.905712930875,0,
normal_2.474,14,Car,NOT_SYNCHRONIZED,1185,1199,337.70130326063315,0,
normal_2.231,181,Car,FINISHED,578,759,4554.001235234336,0,
truck_flow.111,232,Truck,FINISHED,723,955,4544.51008153261,0,
normal_2.473,16,Car,NOT_SYNCHRONIZED,1183,1199,454.73621875493774,0,
normal_1.428,129,Car,NOT_SYNCHRONIZED,1070,1199,3157.995598167359,0,
normal_1.427,131,Car,NOT_SYNCHRONIZED,1068,1199,3478.1658343576987,0,
normal_1.429,126,Car,NOT_SYNCHRONIZED,1073,1199,3428.446545152537,0,
normal_1.424,139,Car,NOT_SYNCHRONIZED,1060,1199,3542.186424213927,0,
normal_1.423,141,Car,NOT_SYNCHRONIZED,1058,1199,3778.265317933099,0,
truck_flow.118,233,Truck,FINISHED,770,1003,4542.53801293898,0,
normal_1.426,134,Car,NOT_SYNCHRONIZED,1065,1199,3447.6825469955807,0,
truck_flow.119,231,Truck,FINISHED,776,1007,4556.4612400239785,0,
normal_1.425,136,Car,NOT_SYNCHRONIZED,1063,1199,3629.9649464922345,0,
normal_1.431,120,Car,NOT_SYNCHRONIZED,1079,1199,2998.076765803189,0,
normal_1.430,122,Car,NOT_SYNCHRONIZED,1077,1199,3014.931200556154,0,
normal_0.29,198,Car,FINISHED,94,292,4554.425204123575,0,
normal_1.433,115,Car,NOT_SYNCHRONIZED,1084,1199,2848.6428348637937,0,
normal_0.28,192,Car,FINISHED,89,281,4567.412748079387,0,
normal_1.432,117,Car,NOT_SYNCHRONIZED,1082,1199,2825.7125731367046,0,
normal_0.27,201,Car,FINISHED,87,288,4549.785537202006,0,
